X,Y,OBJECTID,CountID,ChannelID,LocationDesc,Bound,StartDate,StartDay,StartTime,EndDate,EndDay,EndTime,ADTVolume,Spd50th,Spd70th,Spd85th,Spd90th,PostedSpeed,PctOverPosted,PctOverPosted10,ExceptType,NumChannels,ChannelNum,NumSlots,Conditions,Comment,Duration,IntervalLen,DeviceRef,LocationID,LocationClass,CountLocDesc,CountType
-122.484672398662156,45.501008495815327,5262,18011101.SP1,515747,SE 174TH AVE N of BROOKLYN ST,N,2018-01-11T00:00:00.000Z,THU,12:00:00,2018-01-12T00:00:00.000Z,FRI,12:00:00,4499,33,35,37,39,35,29.4,1.4,Normal Weekday,1,1,13,,@ 2915,25,60,,LEG43198,NODELEG,SE 174TH AVE N of SE BROOKLYN ST,SPEED
-122.484672398662156,45.501008495815327,5263,18011115.SP1,515746,SE 174TH AVE N of BROOKLYN ST,S,2018-01-11T00:00:00.000Z,THU,12:00:00,2018-01-12T00:00:00.000Z,FRI,12:00:00,3785,29,31,34,35,35,8.3,0.3,Normal Weekday,1,1,13,,@ 2915,25,60,,LEG43198,NODELEG,SE 174TH AVE N of SE BROOKLYN ST,SPEED
-122.675753658093171,45.602902775977789,5264,180314100.SP1,515964,N MARINE DR E of N ANCHOR WAY,W,2018-03-14T00:00:00.000Z,WED,11:00:00,2018-03-16T00:00:00.000Z,FRI,12:00:00,5832,37,40,42,44,40,29.5,1,Normal Weekday,1,1,13,,@ 119,50,60,,LEG11720,NODELEG,N MARINE DR E of N ANCHOR WAY,SPEED
-122.675753658093171,45.602902775977789,5265,18031475.SP1,515963,N MARINE DR E of N ANCHOR WAY,E,2018-03-14T00:00:00.000Z,WED,11:00:00,2018-03-16T00:00:00.000Z,FRI,12:00:00,6120,39,42,45,46,40,44.4,3.4,Normal Weekday,1,1,13,,@ 119,50,60,,LEG11720,NODELEG,N MARINE DR E of N ANCHOR WAY,SPEED
-122.695443485852721,45.518672490101693,5266,190731105.SP1,517517,SW JEFFERSON ST W of 21ST AVE,E,2019-07-31T00:00:00.000Z,WED,13:00:00,2019-08-02T00:00:00.000Z,FRI,11:00:00,5542,36,39,41,42,35,60.9,2.9,Normal Weekday,1,1,13,,@ 2233,47,60,,LEG71289,NODELEG,SW JEFFERSON ST W of SW 21ST AVE,SPEED
-122.695443485852721,45.518672490101693,5267,190731401.SP1,517516,SW JEFFERSON ST W of 21ST AVE,W,2019-07-31T00:00:00.000Z,WED,13:00:00,2019-08-02T00:00:00.000Z,FRI,11:00:00,6896,36,39,41,42,35,60.6,3.7,Normal Weekday,1,1,13,,@ 2233,47,60,,LEG71289,NODELEG,SW JEFFERSON ST W of SW 21ST AVE,SPEED
-122.697344406333883,45.518433914103021,5268,16110105.SP1,514456,SW VISTA AVE N of MARKET STREET DR,N,2016-11-01T00:00:00.000Z,TUE,12:00:00,2016-11-03T00:00:00.000Z,THU,11:00:00,5371,28,30,32,33,25,78,4.1,Normal Weekday,1,1,13,,,48,60,,LEG75650,NODELEG,SW VISTA AVE N of SW MARKET ST,SPEED
-122.697344406333883,45.518433914103021,5269,16110106.SP1,514459,SW VISTA AVE N of MARKET STREET DR,S,2016-11-01T00:00:00.000Z,TUE,12:00:00,2016-11-03T00:00:00.000Z,THU,11:00:00,5334,27,29,31,33,25,68.4,3.3,Normal Weekday,1,1,13,,,48,60,,LEG75650,NODELEG,SW VISTA AVE N of SW MARKET ST,SPEED
-122.660221172383103,45.464326564131092,5270,17072573.SP1,515186,SE TACOMA ST W of 6TH AVE,E,2017-07-25T00:00:00.000Z,TUE,16:00:00,2017-07-28T00:00:00.000Z,FRI,09:00:00,13385,24,27,29,30,25,41.7,1.8,Normal Weekday,1,1,13,,,66,60,,LEG61586,NODELEG,SE TACOMA ST W of SE 6TH AVE,SPEED
-122.660221172383103,45.464326564131092,5271,17072576.SP1,515185,SE TACOMA ST W of 6TH AVE,W,2017-07-25T00:00:00.000Z,TUE,16:00:00,2017-07-28T00:00:00.000Z,FRI,09:00:00,14213,31,33,35,36,25,92.8,14.3,Normal Weekday,1,1,13,,,66,60,,LEG61586,NODELEG,SE TACOMA ST W of SE 6TH AVE,SPEED
-122.530197144273956,45.476744876914275,5272,16012605.SP1,513598,SE FOSTER RD E of SE 129TH PL,E,2016-01-26T00:00:00.000Z,TUE,12:00:00,2016-01-28T00:00:00.000Z,THU,11:00:00,11768,33,36,39,41,40,11.9,0.4,Normal Weekday,1,1,13,,@ 13022,48,60,,LEG91115,NODELEG,SE FOSTER RD E of SE 129TH PL,SPEED
-122.530197144273956,45.476744876914275,5273,16012609.SP1,513597,SE FOSTER RD E of SE 129TH PL,W,2016-01-26T00:00:00.000Z,TUE,12:00:00,2016-01-28T00:00:00.000Z,THU,11:00:00,11762,34,37,39,41,40,12,0.2,Normal Weekday,1,1,13,,@ 13022,48,60,,LEG91115,NODELEG,SE FOSTER RD E of SE 129TH PL,SPEED
-122.654743964432754,45.503521191127646,5274,16040480.SP2,513882,SE TILIKUM WAY W of SE 11TH AVE,E,2016-04-04T00:00:00.000Z,MON,14:00:00,2016-04-06T00:00:00.000Z,WED,10:00:00,986,13,15,17,17,20,2.1,0,Bike Count,2,1,13,,BIKE ONLY,45,60,,LEG91635,NODELEG,SE TILLICUM WAY W of SE 11TH AVE,SPEED
-122.654743964432754,45.503521191127646,5275,16040480.SP2,513883,SE TILIKUM WAY W of SE 11TH AVE,W,2016-04-04T00:00:00.000Z,MON,14:00:00,2016-04-06T00:00:00.000Z,WED,10:00:00,1078,14,16,17,18,20,2.5,0,Bike Count,2,2,13,,BIKE ONLY,45,60,,LEG91635,NODELEG,SE TILLICUM WAY W of SE 11TH AVE,SPEED
-122.654743964432754,45.503521191127646,5276,16050274.SP2,513970,SE TILIKUM WAY W of SE 11TH AVE,E,2016-05-02T00:00:00.000Z,MON,12:00:00,2016-05-05T00:00:00.000Z,THU,09:00:00,1309,14,15,17,18,20,2.8,0,Bike Count,2,1,13,,BIKE ONLY,70,60,,LEG91635,NODELEG,SE TILIKUM WAY W of SE 11TH AVE,SPEED
-122.654743964432754,45.503521191127646,5277,16050274.SP2,513971,SE TILIKUM WAY W of SE 11TH AVE,W,2016-05-02T00:00:00.000Z,MON,12:00:00,2016-05-05T00:00:00.000Z,THU,09:00:00,1263,13,15,16,17,20,1.1,0,Bike Count,2,2,13,,BIKE ONLY,70,60,,LEG91635,NODELEG,SE TILIKUM WAY W of SE 11TH AVE,SPEED
-122.654743964432754,45.503521191127646,5278,16030172.SP2,513784,SE TILIKUM WAY W of SE 11TH AVE,E,2016-03-01T00:00:00.000Z,TUE,11:00:00,2016-03-04T00:00:00.000Z,FRI,13:00:00,778,13,14,15,16,20,1,0,Bike Count,2,1,13,,BIKE ONLY,75,60,,LEG91635,NODELEG,SE TILIKUM WAY W of SE 11TH AVE,SPEED
-122.654743964432754,45.503521191127646,5279,16030172.SP2,513785,SE TILIKUM WAY W of SE 11TH AVE,W,2016-03-01T00:00:00.000Z,TUE,11:00:00,2016-03-04T00:00:00.000Z,FRI,13:00:00,761,14,16,17,18,20,2.8,0,Bike Count,2,2,13,,BIKE ONLY,75,60,,LEG91635,NODELEG,SE TILIKUM WAY W of SE 11TH AVE,SPEED
-122.674642183371915,45.536920478909607,5280,190930401.SP1,517665,N INTERSTATE AVE S of N LARRABEE AVE,S,2019-09-30T00:00:00.000Z,MON,13:00:00,2019-10-02T00:00:00.000Z,WED,09:00:00,5368,36,38,41,42,30,83.9,19.7,Normal Weekday,1,1,13,,,45,60,,LEG91649,NODELEG,N INTERSTATE AVE S of N LARRABEE AVE,SPEED
-122.674642183371915,45.536920478909607,5281,19093084.SP1,517662,N INTERSTATE AVE S of N LARRABEE AVE,N,2019-09-30T00:00:00.000Z,MON,13:00:00,2019-10-02T00:00:00.000Z,WED,09:00:00,6789,31,35,38,39,30,53.3,8.3,Normal Weekday,1,1,13,,,45,60,,LEG91649,NODELEG,N INTERSTATE AVE S of N LARRABEE AVE,SPEED
-122.643699273235924,45.562699753591694,5282,190724401.SP1,517469,NE KILLINGSWORTH ST W of 22ND AVE,W,2019-07-24T00:00:00.000Z,WED,15:00:00,2019-07-26T00:00:00.000Z,FRI,13:00:00,6484,29,32,34,35,30,45.6,1.1,Normal Weekday,1,1,13,,@ 2044,47,60,,LEG30206,NODELEG,NE KILLINGSWORTH ST W of NE 22ND AVE,SPEED
-122.643699273235924,45.562699753591694,5283,19072480.SP1,517470,NE KILLINGSWORTH ST W of 22ND AVE,E,2019-07-24T00:00:00.000Z,WED,15:00:00,2019-07-26T00:00:00.000Z,FRI,13:00:00,6659,29,31,33,35,30,41.2,1.1,Normal Weekday,1,1,13,,@ 2044,47,60,,LEG30206,NODELEG,NE KILLINGSWORTH ST W of NE 22ND AVE,SPEED
-122.660793682188398,45.536540168042237,5284,18030102.SP1,515911,NE HANCOCK ST W of GRAND AVE,W,2018-03-01T00:00:00.000Z,THU,11:00:00,2018-03-02T00:00:00.000Z,FRI,14:00:00,256,14,17,19,20,25,0.2,0,Normal Weekday,1,1,13,,@ 425,28,60,,LEG28854,NODELEG,NE HANCOCK ST E of NE MARTIN LUTHER KING JR BLVD,SPEED
-122.713120623845157,45.482955869514846,5285,16103171.SP1,514452,SW BEAVERTON HILLSDALE HWY W of SW 35TH AVE,E,2016-11-01T00:00:00.000Z,TUE,00:00:00,2016-11-02T00:00:00.000Z,WED,08:00:00,12611,38,40,42,43,40,30.1,0.5,Normal Weekday,1,1,13,,WITH BIKES,33,60,,LEG67649,NODELEG,SW BEAVERTON HILLSDALE HWY W of SW 35TH AVE,SPEED
-122.713120623845157,45.482955869514846,5286,16103174.SP1,514453,SW BEAVERTON HILLSDALE HWY W of SW 35TH AVE,W,2016-11-01T00:00:00.000Z,TUE,00:00:00,2016-11-02T00:00:00.000Z,WED,08:00:00,11704,38,40,42,43,40,26.1,0.4,Normal Weekday,1,1,13,,WITH BIKES,33,60,,LEG67649,NODELEG,SW BEAVERTON HILLSDALE HWY W of SW 35TH AVE,SPEED
-122.713120623845157,45.482955869514846,5287,17082274.SP1,515207,SW BEAVERTON HILLSDALE HWY W of SW 35TH AVE,E,2017-08-22T00:00:00.000Z,TUE,15:00:00,2017-08-25T00:00:00.000Z,FRI,11:00:00,12621,38,40,42,43,40,24.8,0.6,Normal Weekday,1,1,13,,AT PHOTO RADAR SITE,69,60,,LEG67649,NODELEG,SW BEAVERTON - HILLSDALE HWY W of SW 35TH AVE,SPEED
-122.713120623845157,45.482955869514846,5288,17082276.SP1,515208,SW BEAVERTON HILLSDALE HWY W of SW 35TH AVE,W,2017-08-22T00:00:00.000Z,TUE,15:00:00,2017-08-23T00:00:00.000Z,WED,14:00:00,10899,37,39,41,42,40,21.3,0.3,Normal Weekday,1,1,13,,AT PHOTO RADAR SITE,24,60,,LEG67649,NODELEG,SW BEAVERTON - HILLSDALE HWY W of SW 35TH AVE,SPEED
-122.713120623845157,45.482955869514846,5289,19071080.SP1,517426,SW BEAVERTON HILLSDALE HWY W of SW 35TH AVE,E,2019-07-10T00:00:00.000Z,WED,11:00:00,2019-07-11T00:00:00.000Z,THU,14:00:00,12028,39,41,43,44,40,40.5,0.6,Normal Weekday,1,1,13,,@ 3600,28,60,,LEG67649,NODELEG,SW BEAVERTON HILLSDALE HWY W of SW 35TH AVE,SPEED
-122.713120623845157,45.482955869514846,5290,19071086.SP1,517425,SW BEAVERTON HILLSDALE HWY W of SW 35TH AVE,W,2019-07-10T00:00:00.000Z,WED,11:00:00,2019-07-11T00:00:00.000Z,THU,14:00:00,11084,36,38,40,40,40,11.2,0.1,Normal Weekday,1,1,13,,@ 3600,28,60,,LEG67649,NODELEG,SW BEAVERTON HILLSDALE HWY W of SW 35TH AVE,SPEED
-122.713120623845157,45.482955869514846,5291,17082476.SP1,515206,SW BEAVERTON HILLSDALE HWY W of SW 35TH AVE,W,2017-08-24T00:00:00.000Z,THU,11:00:00,2017-08-25T00:00:00.000Z,FRI,11:00:00,11186,37,39,41,42,40,21.4,0.4,Normal Weekday,1,1,13,,AT PHOTOT RADAR SITE,25,60,,LEG67649,NODELEG,SW BEAVERTON - HILLSDALE HWY W of SW 35TH AVE,SPEED
-122.713120623845157,45.482955869514846,5292,18081375.SP1,516566,SW BEAVERTON HILLSDALE HWY W of SW 35TH AVE,E,2018-08-13T00:00:00.000Z,MON,12:00:00,2018-08-17T00:00:00.000Z,FRI,09:00:00,11369,39,41,42,43,40,34.2,0.7,Normal Weekday,1,1,13,,@ 3600,94,60,,LEG67649,NODELEG,SW BEAVERTON HILLSDALE HWY W of SW 35TH AVE,SPEED
-122.713120623845157,45.482955869514846,5293,18081376.SP1,516565,SW BEAVERTON HILLSDALE HWY W of SW 35TH AVE,W,2018-08-13T00:00:00.000Z,MON,12:00:00,2018-08-17T00:00:00.000Z,FRI,09:00:00,11005,38,40,42,43,40,28.3,0.5,Normal Weekday,1,1,13,,@ 3600,94,60,,LEG67649,NODELEG,SW BEAVERTON HILLSDALE HWY W of SW 35TH AVE,SPEED
-122.713120623845157,45.482955869514846,5294,16071873.SP1,514309,SW BEAVERTON HILLSDALE HWY W of SW 35TH AVE,E,2016-07-18T00:00:00.000Z,MON,11:00:00,2016-07-22T00:00:00.000Z,FRI,09:00:00,13301,43,46,48,49,40,77.1,7.7,Normal Weekday,1,1,13,,WITH BIKES,95,60,,LEG67649,NODELEG,SW BEAVERTON HILLSDALE HWY W of SW 35TH AVE,SPEED
-122.713120623845157,45.482955869514846,5295,16071875.SP1,514308,SW BEAVERTON HILLSDALE HWY W of SW 35TH AVE,W,2016-07-18T00:00:00.000Z,MON,11:00:00,2016-07-22T00:00:00.000Z,FRI,09:00:00,11903,41,43,46,47,40,61.1,3.3,Normal Weekday,1,1,13,,WITH BIKES,95,60,,LEG67649,NODELEG,SW BEAVERTON HILLSDALE HWY W of SW 35TH AVE,SPEED
-122.713120623845157,45.482955869514846,5296,190626100.SP1,517400,SW BEAVERTON HILLSDALE HWY W of SW 35TH AVE,E,2019-06-26T00:00:00.000Z,WED,11:00:00,2019-06-27T00:00:00.000Z,THU,12:00:00,11746,39,40,42,43,40,33.2,0.4,Normal Weekday,1,1,13,,@ 3600,26,60,,LEG67649,NODELEG,SW BEAVERTON HILLSDALE HWY W of SW 35TH AVE,SPEED
-122.716552238536138,45.484509094206786,5297,181213104.SP1,516573,SW BEAVERTON HILLSDALE HWY E of SW 39TH DR,E,2018-12-13T00:00:00.000Z,THU,15:00:00,2018-12-14T00:00:00.000Z,FRI,14:00:00,12417,37,39,40,42,40,16.7,0.1,Normal Weekday,1,1,13,,@ 4105,24,60,,LEG67650,NODELEG,SW BEAVERTON HILLSDALE HWY E of SW 39TH DR,SPEED
-122.716552238536138,45.484509094206786,5298,181213104X.SP1,516579,SW BEAVERTON HILLSDALE HWY E of SW 39TH DR,E,2018-12-13T00:00:00.000Z,THU,15:00:00,2018-12-14T00:00:00.000Z,FRI,14:00:00,12479,37,39,41,42,40,17.2,0.2,Test/TC Device,1,1,13,,CTR 104 PROCESSED WITH VER 2.9.379,24,60,,LEG67650,NODELEG,SW BEAVERTON HILLSDALE HWY E of SW 39TH DR,SPEED
-122.716552238536138,45.484509094206786,5299,181213104Y.SP1,516578,SW BEAVERTON HILLSDALE HWY E of SW 39TH DR,E,2018-12-13T00:00:00.000Z,THU,15:00:00,2018-12-14T00:00:00.000Z,FRI,14:00:00,12417,37,39,40,42,40,16.7,0.1,Test/TC Device,1,1,13,,CTR 104 PROCESSED WITH 2.9.412,24,60,,LEG67650,NODELEG,SW BEAVERTON HILLSDALE HWY E of SW 39TH DR,SPEED
-122.716552238536138,45.484509094206786,5300,181213106.SP1,516572,SW BEAVERTON HILLSDALE HWY E of SW 39TH DR,W,2018-12-13T00:00:00.000Z,THU,15:00:00,2018-12-14T00:00:00.000Z,FRI,14:00:00,11380,37,39,41,42,40,17.6,0.3,Normal Weekday,1,1,13,,@ 4105,24,60,,LEG67650,NODELEG,SW BEAVERTON HILLSDALE HWY E of SW 39TH DR,SPEED
-122.718165388207609,45.452151447445203,5301,190410103.SP2,516898,SW HUBER ST W of 40TH AVE,E,2019-04-10T00:00:00.000Z,WED,12:00:00,2019-04-12T00:00:00.000Z,FRI,12:00:00,2230,30,33,36,37,30,51.7,3.3,Normal Weekday,2,1,13,,@ X-WALK 4012,49,60,,LEG70983,NODELEG,SW HUBER ST W of SW 40TH AVE,SPEED
-122.718165388207609,45.452151447445203,5302,190410103.SP2,516899,SW HUBER ST W of 40TH AVE,W,2019-04-10T00:00:00.000Z,WED,12:00:00,2019-04-12T00:00:00.000Z,FRI,12:00:00,3320,30,33,35,37,30,51.5,2.8,Normal Weekday,2,2,13,,@ X-WALK 4012,49,60,,LEG70983,NODELEG,SW HUBER ST W of SW 40TH AVE,SPEED
-122.718165388207609,45.452151447445203,5303,20012282.SP1,518138,SW HUBER ST W of 40TH AVE,E,2020-01-22T00:00:00.000Z,WED,15:00:00,2020-01-24T00:00:00.000Z,FRI,13:00:00,2245,21,24,27,28,30,4.9,0.1,Normal Weekday,1,1,13,,B @ 4012,47,60,,LEG70983,NODELEG,SW HUBER ST W of SW 40TH AVE,SPEED
-122.718165388207609,45.452151447445203,5304,20012285.SP1,518136,SW HUBER ST W of 40TH AVE,W,2020-01-22T00:00:00.000Z,WED,15:00:00,2020-01-24T00:00:00.000Z,FRI,13:00:00,3280,21,24,27,28,30,4.8,0.1,Normal Weekday,1,1,13,,B @4012,47,60,,LEG70983,NODELEG,SW HUBER ST W of SW 40TH AVE,SPEED
-122.718165388207609,45.452151447445203,5305,19073180.SP1,517515,SW HUBER ST W of 40TH AVE,E,2019-07-31T00:00:00.000Z,WED,14:00:00,2019-08-02T00:00:00.000Z,FRI,13:00:00,1960,31,33,35,36,30,63.4,1.9,Normal Weekday,1,1,13,,@ 410,48,60,,LEG70983,NODELEG,SW HUBER ST W of SW 40TH AVE,SPEED
-122.718165388207609,45.452151447445203,5306,19073181.SP1,517514,SW HUBER ST W of 40TH AVE,W,2019-07-31T00:00:00.000Z,WED,14:00:00,2019-08-02T00:00:00.000Z,FRI,13:00:00,3018,32,34,36,38,30,65.6,4.1,Normal Weekday,1,1,13,,@ 4100,48,60,,LEG70983,NODELEG,SW HUBER ST W of SW 40TH AVE,SPEED
-122.718165388207609,45.452151447445203,5307,200129104.SP1,518166,SW HUBER ST W of 40TH AVE,E,2020-01-27T00:00:00.000Z,MON,11:00:00,2020-01-31T00:00:00.000Z,FRI,09:00:00,2038,28,31,33,34,30,35.2,0.7,Normal Weekday,1,1,13,,"""A"" @ 4035",95,60,,LEG70983,NODELEG,SW HUBER ST W of SW 40TH AVE,SPEED
-122.718165388207609,45.452151447445203,5308,200129106.SP1,518165,SW HUBER ST W of 40TH AVE,W,2020-01-27T00:00:00.000Z,MON,11:00:00,2020-01-31T00:00:00.000Z,FRI,09:00:00,3214,26,29,31,32,30,18.9,0.5,Normal Weekday,1,1,13,,"""A"" @ 4035",95,60,,LEG70983,NODELEG,SW HUBER ST W of SW 40TH AVE,SPEED
-122.666034644897096,45.523018361631323,5309,15081171.SP1,512723,BURNSIDE BRIDGE E of DEADEND,E,2015-08-11T00:00:00.000Z,TUE,12:00:00,2015-08-13T00:00:00.000Z,THU,13:00:00,8209,34,38,41,43,35,46.4,4.8,Lane Count,1,1,13,,WITH BIKES,50,60,,LEG229,NODELEG,BR BURNSIDE E of SW 2ND AVE,SPEED
-122.672185508462135,45.523136115367748,5310,15081171A.SP1,512722,BURNSIDE BRIDGE E of 2ND AVE,E,2015-08-11T00:00:00.000Z,TUE,12:00:00,2015-08-13T00:00:00.000Z,THU,13:00:00,7386,35,38,41,43,35,50.8,5.2,Lane Count,1,1,13,,WITHOUT BIKES,50,60,,LEG76168,NODELEG,BR BURNSIDE E of SW 2ND AVE,SPEED
-122.672185508462135,45.523136115367748,5311,15081171B.SP1,512721,BURNSIDE BRIDGE E of 2ND AVE,E,2015-08-11T00:00:00.000Z,TUE,12:00:00,2015-08-13T00:00:00.000Z,THU,13:00:00,823,14,15,18,25,35,6.9,4,Bike Count,1,1,13,,BIKES AND MOTORCYCLES ONLY,50,60,,LEG76168,NODELEG,BR BURNSIDE E of SW 2ND AVE,SPEED
-122.672185508462135,45.523136115367748,5312,15081172.SP1,512725,BURNSIDE BRIDGE E of 2ND AVE,W,2015-08-11T00:00:00.000Z,TUE,13:00:00,2015-08-13T00:00:00.000Z,THU,13:00:00,10972,33,35,38,40,35,32.8,1.4,Lane Count,1,1,13,,WITH BIKES,49,60,,LEG76168,NODELEG,BR BURNSIDE E of SW 2ND AVE,SPEED
-122.672185508462135,45.523136115367748,5313,15081172A.SP1,512726,BURNSIDE BRIDGE E of 2ND AVE,W,2015-08-11T00:00:00.000Z,TUE,13:00:00,2015-08-13T00:00:00.000Z,THU,13:00:00,10040,33,36,38,40,35,35.4,1.5,Lane Count,1,1,13,,WITHOUT BIKES,49,60,,LEG76168,NODELEG,BR BURNSIDE E of SW 2ND AVE,SPEED
-122.672185508462135,45.523136115367748,5314,15081172B.SP1,512724,BURNSIDE BRIDGE E of 2ND AVE,W,2015-08-11T00:00:00.000Z,TUE,13:00:00,2015-08-13T00:00:00.000Z,THU,13:00:00,932,15,21,25,30,35,4.5,0.7,Bike Count,1,1,13,,BIKES AND MOTORCYCLES ONLY,49,60,,LEG76168,NODELEG,BR BURNSIDE E of SW 2ND AVE,SPEED
-122.716172674277473,45.466930700473576,5315,15070605.SP1,512593,SW CAPITOL HWY N of SW GARDEN HOME RD / CAPITOL HWY CONN,N,2015-07-06T00:00:00.000Z,MON,13:00:00,2015-07-07T00:00:00.000Z,TUE,14:00:00,2660,26,29,31,33,20,92.2,23.6,Normal Weekday,1,1,13,,,26,60,,LEG90402,NODELEG,SW CAPITOL HWY N of SW GARDEN HOME RD,SPEED
-122.716172674277473,45.466930700473576,5316,15070614.SP1,512592,SW CAPITOL HWY N of SW GARDEN HOME RD / CAPITOL HWY CONN,S,2015-07-06T00:00:00.000Z,MON,13:00:00,2015-07-07T00:00:00.000Z,TUE,14:00:00,2362,28,30,33,34,20,97.2,33.9,Normal Weekday,1,1,13,,,26,60,,LEG90402,NODELEG,SW CAPITOL HWY N of SW GARDEN HOME RD,SPEED
-122.748056929897999,45.465688916133921,5317,15081803.SP1,512826,SW GARDEN HOME RD E of SW 69TH AVE / MULTNOMAH BLVD,E,2015-08-18T00:00:00.000Z,TUE,15:00:00,2015-08-21T00:00:00.000Z,FRI,11:00:00,1916,33,35,38,39,30,71.8,7.5,Normal Weekday,1,1,13,,@ 6704,69,60,,LEG70266,NODELEG,SW GARDEN HOME RD E of SW 69TH AVE,SPEED
-122.748056929897999,45.465688916133921,5318,15081809.SP1,512825,SW GARDEN HOME RD E of SW 69TH AVE / MULTNOMAH BLVD,W,2015-08-18T00:00:00.000Z,TUE,15:00:00,2015-08-21T00:00:00.000Z,FRI,11:00:00,1511,33,36,38,40,30,71.3,9.2,Normal Weekday,1,1,13,,@ 6704,69,60,,LEG70266,NODELEG,SW GARDEN HOME RD E of SW 69TH AVE,SPEED
-122.650668099579548,45.538993461090655,5319,18030112.SP2,515919,NE THOMPSON ST W of 15TH AVE,E,2018-03-01T00:00:00.000Z,THU,12:00:00,2018-03-02T00:00:00.000Z,FRI,16:00:00,484,17,19,21,22,25,1.5,0,Normal Weekday,2,1,13,,@ 1422,29,60,,LEG34350,NODELEG,NE THOMPSON ST W of NE 15TH AVE,SPEED
-122.650668099579548,45.538993461090655,5320,18030112.SP2,515920,NE THOMPSON ST W of 15TH AVE,W,2018-03-01T00:00:00.000Z,THU,12:00:00,2018-03-02T00:00:00.000Z,FRI,16:00:00,257,18,20,22,22,25,2.3,0,Normal Weekday,2,2,13,,@ 1422,29,60,,LEG34350,NODELEG,NE THOMPSON ST W of NE 15TH AVE,SPEED
-122.658822254737245,45.538706472834043,5321,18053074.SP2,516218,NE THOMPSON ST W of 7TH AVE,E,2018-05-30T00:00:00.000Z,WED,14:00:00,2018-06-01T00:00:00.000Z,FRI,23:00:00,380,18,21,24,25,25,9,0.4,Normal Weekday,2,1,13,,@ 522,58,60,,LEG34252,NODELEG,NE THOMPSON ST W of NE 7TH AVE,SPEED
-122.658822254737245,45.538706472834043,5322,18053074.SP2,516219,NE THOMPSON ST W of 7TH AVE,W,2018-05-30T00:00:00.000Z,WED,14:00:00,2018-06-01T00:00:00.000Z,FRI,23:00:00,324,18,21,24,25,25,9.5,0.1,Normal Weekday,2,2,13,,@ 522,58,60,,LEG34252,NODELEG,NE THOMPSON ST W of NE 7TH AVE,SPEED
-122.658822254737245,45.538706472834043,5323,18010415.SP2,515693,NE THOMPSON ST W of 7TH AVE,E,2018-01-04T00:00:00.000Z,THU,11:00:00,2018-01-05T00:00:00.000Z,FRI,12:00:00,374,21,23,25,26,25,15.4,0,Normal Weekday,2,1,13,,@ 517,26,60,,LEG34252,NODELEG,NE THOMPSON ST W of NE 7TH AVE,SPEED
-122.658822254737245,45.538706472834043,5324,18010415.SP2,515694,NE THOMPSON ST W of 7TH AVE,W,2018-01-04T00:00:00.000Z,THU,11:00:00,2018-01-05T00:00:00.000Z,FRI,12:00:00,181,19,21,24,25,25,7.7,0.4,Normal Weekday,2,2,13,,@ 517,26,60,,LEG34252,NODELEG,NE THOMPSON ST W of NE 7TH AVE,SPEED
-122.647554488499154,45.537447101486073,5325,18051781.SP2,516101,NE TILLAMOOK ST W of 18TH AVE,E,2018-05-17T00:00:00.000Z,THU,10:00:00,2018-05-18T00:00:00.000Z,FRI,13:00:00,678,14,16,19,21,20,11.9,0.2,Normal Weekday,2,1,13,,WITH BIKES @ 1729,28,60,,LEG34428,NODELEG,NE TILLAMOOK ST W of NE 18TH AVE,SPEED
-122.647554488499154,45.537447101486073,5326,18051781.SP2,516102,NE TILLAMOOK ST W of 18TH AVE,W,2018-05-17T00:00:00.000Z,THU,10:00:00,2018-05-18T00:00:00.000Z,FRI,13:00:00,667,13,17,20,22,20,15.1,0.3,Normal Weekday,2,2,13,,WITH BIKES @ 1729,28,60,,LEG34428,NODELEG,NE TILLAMOOK ST W of NE 18TH AVE,SPEED
-122.647554488499154,45.537447101486073,5327,18051781A.SP2,516103,NE TILLAMOOK ST W of 18TH AVE,E,2018-05-17T00:00:00.000Z,THU,10:00:00,2018-05-18T00:00:00.000Z,FRI,13:00:00,356,16,19,21,22,20,21.7,0.4,Normal Weekday,2,1,13,,WITHOUT BIKES @ 1729,28,60,,LEG34428,NODELEG,NE TILLAMOOK ST W of NE 18TH AVE,SPEED
-122.647554488499154,45.537447101486073,5328,18051781A.SP2,516104,NE TILLAMOOK ST W of 18TH AVE,W,2018-05-17T00:00:00.000Z,THU,10:00:00,2018-05-18T00:00:00.000Z,FRI,13:00:00,525,12,18,21,22,20,18.7,0.4,Normal Weekday,2,2,13,,WITHOUT BIKES @ 1729,28,60,,LEG34428,NODELEG,NE TILLAMOOK ST W of NE 18TH AVE,SPEED
-122.642400842934364,45.537429718690106,5329,191118401.SP2,517904,NE TILLAMOOK ST W of 23RD AVE,W,2019-11-18T00:00:00.000Z,MON,13:00:00,2019-11-21T00:00:00.000Z,THU,08:00:00,276,16,19,21,22,20,20.3,0.3,Normal Weekday,2,2,13,,E @ 2211,68,60,,LEG34450,NODELEG,NE TILLAMOOK ST W of NE 23RD AVE,SPEED
-122.642400842934364,45.537429718690106,5330,18051782.SP2,516107,NE TILLAMOOK ST W of 23RD AVE,E,2018-05-17T00:00:00.000Z,THU,11:00:00,2018-05-18T00:00:00.000Z,FRI,13:00:00,598,15,18,22,23,20,20.7,0.7,Normal Weekday,2,1,13,,WITH BIKES @ 2240,27,60,,LEG34450,NODELEG,NE TILLAMOOK ST W of NE 23RD AVE,SPEED
